Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000126	DNA	Helitron	5339	281	0	518	1134	1471	1146	299	227	499	707	1318	942	314	1275	57	91	665	343	418	202	296	1033	185	59	257	113	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000293	DNA	Helitron	4199	88	0	0	0	0	0	0	0	0	73	0	0	0	0	86	154	0	810	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000223	DNA	DTT	1972	0	0	0	0	0	0	0	0	0	0	0	0	153	0	65	36	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000624_INT	LTR	Copia	4291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4293	0	83	0	3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000080	DNA	Helitron	10474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000540	MITE	DTM	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000133	DNA	DTH	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000265	DNA	DTM	961	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	165	13	0	0	0	0	215	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000061	DNA	DTH	1972	0	4266	2290	1770	357	5627	4397	0	0	0	3437	0	0	0	0	0	0	125	95	1877	357	138	0	2415	7855	8037	7612	4683	2359	1824	629	207	192	665	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000596_INT	LTR	Copia	4202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000332	DNA	Helitron	0	0	0	0	2514	116	0	0	0	0	188	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000763	DNA	Helitron	6347	0	172	0	164	0	0	792	0	0	831	254	688	74	554	0	0	240	0	386	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000148	DNA	DTM	1266	0	175	0	342	0	0	0	85	270	39	122	226	83	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000083	DNA	DTC	1184	0	0	0	0	0	0	0	0	155	0	0	0	0	0	103	0	0	134	62	0	93	0	0	0	140	522	141	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000025	DNA	Helitron	1895	0	0	0	0	0	0	0	0	0	0	0	0	66	0	116	0	1065	231	235	1060	430	119	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000488_INT	LTR	Gypsy	0	0	0	0	0	1060	2548	732	11336	3291	7943	1000	2501	0	10656	11541	2137	0	1004	885	2499	88	457	565	702	0	0	0	0	0	2692	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000664_INT	LTR	Copia	4082	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	49	0	0	165	1098	0	610	6146	4709	4419	10359	533	4968	5675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000645_LTR	LTR	Copia	309	309	0	0	0	0	0	0	0	0	0	0	0	317	308	309	307	208	0	0	503	511	205	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000288	DNA	DTH	676	1087	624	0	0	0	0	0	292	0	0	210	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000205	DNA	DTM	891	0	0	97	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000599	DNA	DTM	2632	0	0	0	0	0	0	0	0	0	0	183	0	384	373	0	0	92	0	535	1147	131	267	916	1167	1036	327	724	1672	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000538_INT	LTR	Copia	19229	2998	0	0	0	0	0	348	0	0	0	26392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6344	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000193	DNA	Helitron	3208	0	0	3163	0	0	0	104	48	136	0	61	0	240	0	0	0	152	83	133	382	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000650_INT	LTR	Copia	4289	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000758	DNA	Helitron	862	0	2941	10383	12623	1721	2287	75	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000430	DNA	DTM	1730	215	0	348	1679	428	343	0	595	951	62	605	0	330	1554	797	1127	1205	72	93	248	138	0	462	260	389	0	0	0	323	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000504	MITE	DTC	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000407	DNA	DTM	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000497_LTR	LTR	Copia	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000292	DNA	DTM	723	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000517_INT	LTR	Copia	4215	0	0	8304	0	55	3583	54	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	2180	5822	65	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000678_INT	LTR	unknown	1703	0	22284	6982	1566	1978	0	0	0	0	0	0	0	462	0	234	513	103	432	306	244	196	491	314	224	0	344	250	148	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000657_INT	LTR	Copia	1181	924	0	0	0	0	0	0	0	0	0	0	108	0	48	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000309_INT	LTR	Copia	5207	6775	5658	3072	0	0	60	0	0	0	0	0	0	0	0	0	0	0	49	0	59	0	59	0	0	429	0	1417	2453	0	942	329	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000701	DNA	Helitron	9530	0	0	51	51	0	50	106	445	1564	684	211	0	474	340	879	2032	2878	1620	693	886	236	15864	7532	2816	469	2834	3133	5395	7816	9474	18300	28381	43162	22218	6001	3799	789	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000020	DNA	DTH	3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	190	159	547	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000619_LTR	LTR	Copia	1172	0	1086	1174	2225	672	0	0	0	0	0	75	1645	0	150	245	246	0	0	0	432	0	0	323	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000527	DNA	DTM	682	0	0	0	0	0	0	0	48	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	167	157	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000207	DNA	Helitron	2248	77	129	0	0	0	0	0	173	127	0	0	0	93	309	372	242	518	0	116	253	165	107	168	157	112	110	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000263	DNA	DTA	69	0	89	610	0	0	165	58	57	0	58	0	111	103	0	130	121	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000042	DNA	Helitron	934	0	0	0	0	0	0	890	0	0	0	669	2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000753_LTR	LTR	Copia	137	137	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000675	DNA	Helitron	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000063	DNA	Helitron	3935	0	43	155	43	0	1571	1552	5998	1565	3413	3231	232	582	436	650	685	783	1128	491	373	1106	621	0	290	271	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000803_LTR	LTR	unknown	804	804	0	0	797	0	0	0	585	0	1969	0	0	725	469	506	613	704	1027	1020	1341	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000321_INT	LTR	Gypsy	4323	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000752	DNA	Helitron	0	0	104	0	0	410	1406	424	614	955	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000378_LTR	LTR	Gypsy	470	0	0	0	470	1988	471	1130	469	1487	310	60	466	270	202	0	0	69	0	0	0	0	67	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000048	DNA	DTH	1128	149	0	395	0	0	0	120	0	0	0	0	0	0	202	168	49	196	0	122	0	231	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000525	DNA	Helitron	1062	0	0	0	187	89	1835	726	0	1074	0	951	1878	4343	4442	1278	238	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000290	DNA	DTM	1128	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000684_LTR	LTR	Copia	610	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000700	DNA	DTM	3981	103	1042	1709	0	0	0	154	0	0	0	0	0	0	0	0	66	0	604	0	48	310	291	14	17	0	0	0	129	106	0	71	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000690	MITE	DTH	206	0	0	0	202	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000854	DNA	Helitron	2103	0	0	0	349	541	1219	1367	0	1798	139	0	0	272	216	725	1103	450	133	265	421	530	133	296	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000103	DNA	DTM	1947	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000084	DNA	Helitron	8169	303	91	164	0	0	96	53	0	163	222	0	40	43	0	52	72	267	78	148	67	0	114	68	165	86	75	0	91	0	163	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000581	DNA	DTM	0	0	0	4419	0	0	0	0	0	0	0	0	0	0	0	0	125	0	162	0	0	106	1249	1847	3596	596	0	495	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000071	DNA	DTC	1703	0	0	0	43	40	142	0	84	61	65	61	114	117	0	89	161	202	0	109	323	21	0	159	0	93	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000259	DNA	Helitron	6115	2459	0	4673	3281	2077	1985	1705	1496	2172	456	2809	9156	9688	6749	4675	1652	1360	3492	5088	5873	3754	3660	3896	2762	1495	1322	1438	669	1374	653	375	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000302	MITE	DTA	195	0	0	0	0	0	0	0	0	0	0	0	0	37	83	107	0	0	148	0	0	196	121	88	192	195	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000228	DNA	DTM	2344	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	144	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000697_INT	LTR	Copia	0	0	0	0	0	0	4233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000632_INT	LTR	Gypsy	2509	0	292	120	0	0	0	0	0	0	63	0	0	0	262	0	1736	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000453_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	144	0	306	36	0	0	366	0	0	0	383	73	0	0	0	214	0	0	0	0	197	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000679	DNA	DTH	3093	0	0	0	42	0	0	0	0	0	285	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000737_INT	LTR	Copia	4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000705_LTR	LTR	unknown	671	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000421	MITE	DTM	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000744_LTR	LTR	unknown	324	1600	1134	1604	646	1421	1284	628	459	276	0	53	219	162	0	0	0	0	0	0	0	184	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000851_LTR	LTR	Copia	471	0	0	0	0	0	0	0	37	0	329	0	138	61	69	84	0	0	262	524	131	262	0	146	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000204	DNA	Helitron	5264	2343	80	0	0	0	0	0	48	0	282	81	0	129	229	809	935	791	1266	1139	1137	410	631	797	0	465	229	128	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000760_INT	LTR	Copia	4633	0	0	0	0	0	0	0	0	0	37	35	0	0	0	0	0	0	0	0	0	101	0	0	61	0	0	77	235	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000000	DNA	Helitron	8397	453	0	307	0	211	0	1140	48	546	1243	620	0	201	345	0	487	662	488	121	958	891	1080	1859	3321	2859	3732	3415	98	912	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000199	DNA	DTC	3246	378	0	0	0	0	0	0	17	33	0	0	0	75	0	159	0	0	159	0	0	0	45	280	202	93	310	308	187	0	1319	210	563	1284	316	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000132	DNA	DTM	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000217	DNA	DTC	2447	0	779	0	0	0	0	0	0	0	0	0	0	0	0	306	67	128	606	196	290	430	175	142	111	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000081	DNA	Helitron	5610	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000639	MITE	DTM	533	0	0	0	0	0	0	0	0	0	0	0	380	380	376	65	0	457	625	259	124	222	250	0	380	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000210	DNA	DTM	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000134	DNA	DTH	648	123	317	0	0	0	0	0	51	287	0	0	0	0	174	369	156	101	98	356	368	73	0	413	214	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000471_LTR	LTR	Copia	883	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000002	DNA	Helitron	15151	701	0	943	10556	7967	14046	5553	10974	16759	12666	11869	2611	2235	4416	3539	6403	3264	1936	3286	1036	1239	1126	620	3327	87	152	245	1070	4891	2102	2776	102	138	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000264	DNA	Helitron	3231	3482	255	93	0	99	353	884	301	155	281	0	228	113	91	0	0	41	0	0	59	390	0	103	0	0	0	0	0	472	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000422_LTR	LTR	Copia	498	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000656_LTR	LTR	Gypsy	1209	0	152	181	1198	4950	13632	29237	47334	38773	16231	9584	8779	10885	9852	5257	8385	3773	739	916	4019	11272	5195	4510	1214	0	0	188	0	1853	922	398	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000620	DNA	Helitron	445	0	0	0	0	0	0	866	867	1664	423	0	0	262	528	677	358	797	1268	348	80	0	151	306	208	718	167	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000784_INT	LTR	Gypsy	5472	543	1634	4834	2196	41756	11294	26590	22162	2850	6233	71	151	262	350	233	170	0	0	0	0	0	0	0	0	119	229	0	0	3999	1187	5228	1462	297	1848	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000818	DNA	DTM	3148	0	0	0	0	1375	912	0	0	80	69	1608	1057	0	62	878	732	0	1979	3061	1214	918	845	412	1287	816	791	499	151	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000296_LTR	LTR	unknown	271	271	0	0	0	0	0	133	133	0	111	0	137	0	0	111	0	0	0	208	148	556	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000505	DNA	Helitron	0	1543	0	81	0	103	70	54	135	111	1268	701	2470	905	1517	1492	1534	2211	1164	845	1586	982	300	565	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000101	DNA	Helitron	1577	0	0	63	731	0	406	531	2548	211	0	0	0	0	420	79	0	246	362	99	346	758	1388	3587	506	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000237	DNA	DTC	1692	186	0	0	0	0	0	0	0	0	0	0	50	90	57	0	0	53	216	0	267	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000427_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	4569	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000814	DNA	Helitron	1742	1384	0	0	0	0	0	0	46	32	0	0	174	155	85	0	576	284	834	539	531	1200	1163	411	624	589	871	288	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000613	DNA	DTM	1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000455_LTR	LTR	Copia	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000543_LTR	LTR	unknown	503	0	857	1507	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000086	DNA	Helitron	9471	92	0	0	125	36	0	0	238	121	0	0	63	284	123	360	0	0	910	47	207	305	529	236	518	59	318	834	1131	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000064	DNA	DTM	407	0	0	0	69	0	30	0	0	0	298	54	0	0	256	39	85	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000251	DNA	Helitron	7875	139	3251	0	1613	943	2203	685	1355	4797	1422	3462	1528	812	1754	170	107	970	500	1432	577	397	1130	1150	1337	1005	848	764	512	1772	532	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000347_LTR	LTR	Copia	598	0	585	0	478	0	259	414	984	825	517	0	248	1615	262	158	185	464	187	84	461	57	0	1166	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000093	DNA	DTM	1150	0	83	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000469_INT	LTR	unknown	4331	401	296	63	0	396	0	652	1261	105	161	3980	540	0	0	225	1793	201	139	0	236	127	448	378	0	365	0	238	197	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000559_LTR	LTR	Copia	203	0	0	0	0	383	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000835	DNA	Helitron	1226	0	0	0	46	0	0	0	383	0	219	32	24	447	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000175	DNA	Helitron	3857	0	0	219	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	205	135	71	0	126	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000767	MITE	DTT	479	0	0	0	0	51	187	0	50	43	75	307	736	384	691	375	1203	1761	1820	2940	1909	3102	1827	2309	1788	1274	539	995	1176	1232	1163	295	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000435	DNA	DTM	886	0	0	0	0	0	0	0	0	0	0	98	0	281	0	72	0	0	0	0	164	102	0	0	228	146	316	38	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000507	DNA	Helitron	0	0	0	0	0	0	352	0	0	137	136	0	291	139	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000804	DNA	Helitron	544	0	1100	1134	1653	1682	0	1108	28	0	0	498	0	0	0	0	562	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000750	DNA	DTC	4090	0	0	0	0	0	0	0	34	2304	0	0	4150	4777	0	208	0	1168	0	0	260	162	611	2158	457	720	653	1339	432	72	995	398	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000147	DNA	DTC	1730	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000317	MITE	DTM	460	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
